Sample_Name,Sample_Plate,Sample_Group,Pool_ID,Project,Sample_Well,Array,Slide,Batchname,Basename,filenames,Cancer,Purity_Impute_Absolute,Amp1,Amp2,Gain,HetLoss,HomDel,diploid
TCGA-KK-A8I5-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R06C02,9934625042,9934625042,./9934625042_R06C02,./9934625042_R06C02,PRAD,0.666354833333334,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,
TCGA-KK-A8I6-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R05C02,9934625036,9934625036,./9934625036_R05C02,./9934625036_R05C02,PRAD,0.6592235,AR;PPM1D;RPS6KB1,,ADAR;AKT3;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PTK6;RAB23;REL;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,PTEN;RB1
TCGA-KK-A8I7-01A-21D-A365-05,NA,Tumor,NA,NA,NA,R06C02,9934625034,9934625034,./9934625034_R06C02,./9934625034_R06C02,PRAD,0.510522166666667,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;PTEN;RB1;TET1;VHL
TCGA-KK-A8I8-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R03C02,9934625036,9934625036,./9934625036_R03C02,./9934625036_R03C02,PRAD,0.673409333333334,NA;BAG4;C8orf4;FGFR1;LSM1;MTDH;WHSC1L1;YWHAZ,NA,NA;AKT3;AR;ARPC1A;AURKA;BIRC2;C11orf30;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;GATA6;GRB7;HRAS;JUN;KIT;KRAS;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;YAP1;YEATS4;YWHAB;YWHAQ;ZNF217,BIRC2;BIRC3,,BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;PTEN;RB1;VHL
TCGA-KK-A8I9-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R06C01,9934625049,9934625049,./9934625049_R06C01,./9934625049_R06C01,PRAD,0.570962333333333,AR,,ADAR;AKT3;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,
TCGA-KK-A8IA-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R06C01,9934625034,9934625034,./9934625034_R06C01,./9934625034_R06C01,PRAD,0.683961666666666,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,PTEN;RB1,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;TET1;VHL
TCGA-KK-A8IB-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R02C01,9934625036,9934625036,./9934625036_R02C01,./9934625036_R02C01,PRAD,0.539463666666667,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,BRCA2;CDKN2A;CDKN2B;RB1,,BIRC2;BIRC3;CDKN2C;FANCD2;PTEN;TET1;VHL
TCGA-KK-A8IC-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R01C01,9934625036,9934625036,./9934625036_R01C01,./9934625036_R01C01,PRAD,0.600126,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,CDKN2A;CDKN2B,PTEN,BIRC2;BIRC3;BRCA2;CDKN2C;FANCD2;FAT1;RB1;TET1;VHL
TCGA-KK-A8ID-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R01C02,9934625042,9934625042,./9934625042_R01C02,./9934625042_R01C02,PRAD,0.688142499999999,ADAR;AR;BAG4;CKS1B;FGFR1;LSM1;MTDH;PAK1;SETDB1;SHC1;WHSC1L1;YWHAZ,,AKT3;ARPC1A;AURKA;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;GATA6;GRB7;HRAS;JUN;KIT;KRAS;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;YAP1;YEATS4;YWHAB;YWHAQ;ZNF217,,,BRCA2;CDKN2A;CDKN2B;FANCD2;PTEN;RB1;VHL
TCGA-KK-A8IF-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R02C02,9934625042,9934625042,./9934625042_R02C02,./9934625042_R02C02,PRAD,0.710137499999999,AR;ARPC1A;AURKA;CDK6;DCUN1D1;DNMT3B;E2F3;EEF1A2;EGFR;EIF2A;EIF5A2;ETV1;MET;MITF;MTDH;MYC;MYCN;NCOA3;PIK3CA;PIK3CB;PIK3CG;PLA2G10;PTK6;RAB23;REL;RUVBL1;SKP2;SMURF1;SOX2;SOX4;TRIB1;YWHAB;YWHAQ;YWHAZ;ZNF217,,ADAR;AKT3;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CHD1L;CKS1B;DYRK2;EIF2S1;ERBB2;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MYB;MYCL1;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CD;PKN1;PPM1D;RPS6KB1;SETDB1;SHC1;SLTM;STARD3;TFDP1;TRIT1;WHSC1L1;YAP1;YEATS4,,,BIRC2;BIRC3;BRCA2;FAT1;RB1
TCGA-EY-A4KR-01A-11D-A27Y-05,NA,Tumor,NA,NA,NA,R03C01,9285451179,9285451179,./9285451179_R03C01,./9285451179_R03C01,UCEC,0.539968333333333,CCNE1;MYC,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,BIRC2;BIRC3;BRCA2;FAT1;PTEN,,CDKN2A;CDKN2B;FANCD2;RB1;TET1;VHL
TCGA-FI-A2D2-01A-11D-A17F-05,NA,Tumor,NA,NA,NA,R04C02,6264509013,6264509013,./6264509013_R04C02,./6264509013_R04C02,UCEC,0.657604166666668,ADAR;AKT3;AR;ARPC1A;CCND2;CDK4;CDK6;CHD1L;CKS1B;DYRK2;EGFR;EIF2S1;ETV1;GATA6;JUN;KIT;KRAS;MDM2;MDM4;MET;MYCL1;MYCN;NRAS;PAX9;PIK3CD;PIK3CG;PLA2G10;REL;SETDB1;SHC1;SKP2;SMURF1;TFDP1;TRIT1;YEATS4;YWHAQ,,AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCNE1;CD274;CDC6;DCUN1D1;DNMT3B;E2F3;EEF1A2;EIF2A;EIF5A2;ERBB2;FADD;FGFR1;GRB7;HRAS;LSM1;MAP3K5;MED29;MITF;MTDH;MYB;MYC;NCOA3;PAFAH1B1;PAK1;PIK3CA;PIK3CB;PKN1;PPM1D;PTK6;RAB23;RPS6KB1;RUVBL1;SLTM;SOX2;SOX4;STARD3;TRIB1;WHSC1L1;YAP1;YWHAB;YWHAZ;ZNF217,,PTEN,FANCD2;TET1;VHL
TCGA-FI-A2EU-01A-11D-A17F-05,NA,Tumor,NA,NA,NA,R01C02,6264509013,6264509013,./6264509013_R01C02,./6264509013_R01C02,UCEC,0.838582,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,PTEN;TET1,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;RB1;VHL
TCGA-FI-A2EW-01A-11D-A17F-05,NA,Tumor,NA,NA,NA,R04C01,6264509015,6264509015,./6264509015_R04C01,./6264509015_R04C01,UCEC,0.7942355,ADAR;AURKA;CHD1L;CKS1B;DCUN1D1;DNMT3B;EEF1A2;EIF2A;EIF5A2;NCOA3;PIK3CA;PIK3CB;PLA2G10;PTK6;RAB23;RUVBL1;SETDB1;SHC1;SOX2;YWHAB;ZNF217,CCNE1,AKT3;AR;ARPC1A;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CD274;CDC6;CDK4;CDK6;DYRK2;E2F3;EGFR;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CD;PIK3CG;PKN1;PPM1D;REL;RPS6KB1;SKP2;SLTM;SMURF1;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAQ;YWHAZ,BIRC2;BIRC3,,
TCGA-FI-A2EX-01A-11D-A17F-05,NA,Tumor,NA,NA,NA,R06C02,6264509017,6264509017,./6264509017_R06C02,./6264509017_R06C02,UCEC,0.666427000000001,ADAR;AURKA;CDC6;NA;CKS1B;DCUN1D1;DNMT3B;E2F3;EEF1A2;EIF2A;EIF5A2;ERBB2;GATA6;GRB7;MED29;MET;MYC;NCOA3;PAX9;PIK3CA;PIK3CB;PPM1D;PTK6;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SOX2;SOX4;STARD3;TRIB1;YWHAB;ZNF217,NA,AKT3;AR;ARPC1A;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDK4;CDK6;NA;DYRK2;EGFR;EIF2S1;ETV1;FADD;FGFR1;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MITF;MTDH;MYB;MYCL1;MYCN;NRAS;PAFAH1B1;PAK1;PIK3CD;PIK3CG;PKN1;PLA2G10;RAB23;REL;SLTM;SMURF1;TFDP1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAQ;YWHAZ,,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;RB1
TCGA-FI-A2EY-01A-12D-A18O-05,NA,Tumor,NA,NA,NA,R06C01,6929718105,6929718105,./6929718105_R06C01,./6929718105_R06C01,UCEC,0.802266166666666,DCUN1D1;EIF5A2;ETV1;PIK3CA;SOX2,CDC6;ERBB2;GRB7;MYC;STARD3,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDK4;CDK6;CHD1L;CKS1B;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;FADD;FGFR1;GATA6;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX4;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,CDKN2A;CDKN2B,,BRCA2;CDKN2C;FANCD2;FAT1;RB1;VHL
TCGA-FI-A2F8-01A-12D-A17F-05,NA,Tumor,NA,NA,NA,R02C01,6264509013,6264509013,./6264509013_R02C01,./6264509013_R02C01,UCEC,0.614067499999999,ADAR;AKT3;ARPC1A;AURKA;BIRC2;C11orf30;CCND1;CCND2;CCNE1;CD274;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EIF2A;EIF5A2;FADD;GATA6;NA;HRAS;KIT;KRAS;MAP3K5;MDM2;MDM4;MED29;MET;MYB;MYCL1;MYCN;NRAS;PAK1;PIK3CA;PIK3CB;PIK3CG;PKN1;PLA2G10;RAB23;RUVBL1;SETDB1;SHC1;SKP2;SMURF1;SOX2;SOX4;TRIT1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ,ERBB2;NA;NCOA3;ZNF217,AR;BAG4;C8orf4;CDC6;EEF1A2;EGFR;EIF2S1;ETV1;FGFR1;NA;JUN;LSM1;MITF;MTDH;MYC;PAFAH1B1;PAX9;PIK3CD;PPM1D;PTK6;REL;RPS6KB1;SLTM;STARD3;TFDP1;TRIB1;WHSC1L1,,,FAT1;PTEN
TCGA-FI-A3PV-01A-11D-A22B-05,NA,Tumor,NA,NA,NA,R06C02,7796806046,7796806046,./7796806046_R06C02,./7796806046_R06C02,UCEC,0.766414166666668,ADAR;AKT3;AURKA;BIRC2;C8orf4;CD274;CDC6;CHD1L;CKS1B;DCUN1D1;DNMT3B;EEF1A2;EIF2A;EIF5A2;ERBB2;GRB7;JUN;KIT;MDM4;MITF;MTDH;MYC;MYCN;NCOA3;NRAS;PIK3CA;PIK3CB;PKN1;PPM1D;PTK6;RPS6KB1;RUVBL1;SETDB1;SHC1;SOX2;STARD3;TRIB1;YAP1;YWHAB;YWHAQ;YWHAZ;ZNF217,CCNE1;MED29,AR;ARPC1A;BAG4;C11orf30;CCND1;CCND2;CDK4;CDK6;DYRK2;E2F3;EGFR;EIF2S1;ETV1;FADD;FGFR1;GATA6;HRAS;KRAS;LSM1;MAP3K5;MDM2;MET;MYB;MYCL1;PAFAH1B1;PAK1;PAX9;PIK3CD;PIK3CG;PLA2G10;RAB23;REL;SKP2;SLTM;SMURF1;SOX4;TFDP1;TRIT1;WHSC1L1;YEATS4,,,BRCA2;RB1
TCGA-FI-A3PX-01A-11D-A22B-05,NA,Tumor,NA,NA,NA,R01C02,7786923094,7786923094,./7786923094_R01C02,./7786923094_R01C02,UCEC,0.858324833333334,ADAR;AURKA;CCND1;CD274;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;EEF1A2;EIF2A;ERBB2;FADD;GATA6;GRB7;KRAS;MDM2;MED29;MITF;MYCN;NCOA3;PIK3CB;PKN1;PPM1D;PTK6;RPS6KB1;RUVBL1;SETDB1;SHC1;SOX2;STARD3;YEATS4;YWHAB;YWHAQ;ZNF217,EIF5A2;PIK3CA,AKT3;AR;ARPC1A;BAG4;BIRC2;C11orf30;C8orf4;CCND2;CCNE1;CDC6;CDK4;CDK6;E2F3;EGFR;EIF2S1;ETV1;FGFR1;HRAS;JUN;KIT;LSM1;MAP3K5;MDM4;MET;MTDH;MYB;MYC;MYCL1;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CD;PIK3CG;PLA2G10;RAB23;REL;SKP2;SLTM;SMURF1;SOX4;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YWHAZ,,,BRCA2;RB1
TCGA-JU-AAVI-01A-11D-A409-05,NA,Tumor,NA,NA,NA,R05C02,9934398119,9934398119,./9934398119_R05C02,./9934398119_R05C02,UCEC,0.478587,CCND2;KRAS;MYCL1;MYCN;PAK1;RPS6KB1;TFDP1;TRIT1;YWHAQ,CCNE1;MED29;MET;MYC,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;LSM1;MAP3K5;MDM2;MDM4;MITF;MTDH;MYB;NCOA3;NRAS;PAFAH1B1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TRIB1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAZ;ZNF217,,,BIRC2;BIRC3;CDKN2A;CDKN2B;FAT1;PTEN
TCGA-K6-A3WQ-01A-11D-A22B-05,NA,Tumor,NA,NA,NA,R04C02,7786923094,7786923094,./7786923094_R04C02,./7786923094_R04C02,UCEC,0.706807833333333,ADAR;AKT3;ARPC1A;BIRC2;C11orf30;C8orf4;CCND1;CCNE1;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;E2F3;EGFR;EIF2A;EIF2S1;EIF5A2;ETV1;FADD;KRAS;MDM4;MET;MTDH;MYC;MYCL1;MYCN;NCOA3;NRAS;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CG;PPM1D;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SMURF1;SOX2;SOX4;TRIB1;TRIT1;YAP1;YWHAB;YWHAQ;YWHAZ,BAG4;FGFR1;LSM1;WHSC1L1,AR;AURKA;CCND2;CD274;CDC6;DYRK2;EEF1A2;ERBB2;GATA6;GRB7;HRAS;JUN;KIT;MAP3K5;MDM2;MED29;MITF;MYB;PAFAH1B1;PIK3CD;PKN1;PLA2G10;PTK6;SKP2;SLTM;STARD3;TFDP1;YEATS4;ZNF217,NA,NA,NA;BRCA2;CDKN2A;CDKN2B;PTEN;RB1;TET1
TCGA-KJ-A3U4-01A-11D-A22B-05,NA,Tumor,NA,NA,NA,R03C02,7786923092,7786923092,./7786923092_R03C02,./7786923092_R03C02,UCEC,0.683649833333333,ADAR;AKT3;CCNE1;CHD1L;CKS1B;ERBB2;GRB7;MDM4;PPM1D;RPS6KB1;SETDB1;SHC1;STARD3,,AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CD274;CDC6;CDK4;CDK6;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ETV1;FADD;FGFR1;GATA6;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PTK6;RAB23;REL;RUVBL1;SKP2;SLTM;SMURF1;SOX2;SOX4;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BRCA2;PTEN;RB1;TET1
TCGA-KP-A3VZ-01A-11D-A22B-05,NA,Tumor,NA,NA,NA,R04C01,7786923099,7786923099,./7786923099_R04C01,./7786923099_R04C01,UCEC,0.804543166666667,CCNE1;DCUN1D1;EEF1A2;EIF5A2;KRAS;PIK3CA;PKN1;PPM1D;PTK6;RPS6KB1;SOX2,MED29,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DNMT3B;DYRK2;E2F3;EGFR;EIF2A;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;LSM1;MAP3K5;MDM2;MDM4;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CB;PIK3CD;PIK3CG;PLA2G10;RAB23;REL;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,BRCA2;RB1,,CDKN2A;CDKN2B;FAT1
